X1,X2,Y,U,V,Beta0,Beta1,Beta2
0.554068249309879,0.351381523459248,1.94633242515202,0,0,2.04109501750938,-0.0987919105103105,-0.113907900053771
0.557969004648933,0.673369734230017,2.13928002395233,1.05263157894737,0,1.90796502150656,0.0884625610191637,0.270216533466979
0.928545438287233,0.805028503133674,2.87888779072212,2.10526315789474,0,2.01555086589711,0.2771245113569,0.752786046218239
0.565284151669823,0.749878177776262,3.25540816655727,3.15789473684211,0,1.96999357967757,0.410587861622521,1.40464919109936
0.445440504298525,0.342146660393311,2.85246255095805,4.21052631578947,0,1.96056284894292,0.51202774029595,1.94016743112376
0.474026238386577,0.662507219614418,3.53194056057744,5.26315789473684,0,2.00133670185459,0.567138177633529,1.90453091585653
0.751719003975237,0.345471774660189,3.08719561996526,6.31578947368421,0,1.97572736594889,0.674871771918156,1.74878054339838
0.383779764399198,0.218481822787878,2.56749633744767,7.36842105263158,0,2.02634711556264,0.791521362977335,1.08649468708949
0.805414218147638,0.536551887857177,2.99531552044868,8.42105263157895,0,2.0556434110016,0.86193584425456,0.457470621030984
0.133885875369889,0.512805531823228,2.05517760466001,9.47368421052632,0,1.90630156529837,0.915377831447432,0.0513252597149801
0.255890161298571,0.511304549823503,2.19585966863979,10.5263157894737,0,1.95963809867509,0.913359520353105,0.00489308178232423
0.28086381982918,0.426194054438988,2.69737119442656,11.5789473684211,0,2.08613912126876,1.37902417197046,0.525380573119787
0.727904069629237,0.632007043612869,3.53709031179218,12.6315789473684,0,1.91520704433432,1.27191866040145,1.10133028634509
0.123174749903476,0.685006905097362,3.32682895941493,13.6842105263158,0,1.9961181640049,1.34307099460651,1.70111914620939
0.120600728056123,0.702596877824187,3.66073234818647,14.7368421052632,0,2.01073422751,1.43671686921918,2.10181551732948
0.874709398462359,0.122603632196202,3.51518797268888,15.7894736842105,0,2.01374702285708,1.45622264796471,1.85695406673583
0.92331541438124,0.465775516408284,4.03869427229108,16.8421052631579,0,1.95234608430249,1.60314475026344,1.30135635565411
0.546795380682821,0.551562071092001,3.30864178055184,17.8947368421053,0,1.99948583623607,1.72984914258695,0.658642867069967
0.289582584216043,0.875233967973266,2.79644253047248,18.9473684210526,0,1.99340361827455,1.79686296271577,0.322997852365384
0.97798065334855,0.699384425482639,4.18121943174223,20,0,2.126149392327,2.08939368635219,0.0167053147145973
0.0116012649603893,0.330120549119898,2.05290321894659,0,1.05263157894737,1.99561355001214,0.0933367329268015,0.17026157540049
0.740833844883854,0.948416933999694,2.55740302784387,1.05263157894737,1.05263157894737,2.0011269498415,0.214356888555805,0.419091251776786
0.720692224363891,0.00458567049294012,2.09052075675767,2.10526315789474,1.05263157894737,1.89810305813601,0.260575147378089,1.00818758149261
0.638351575666377,0.992191146832561,3.85177850305517,3.15789473684211,1.05263157894737,2.02512013472272,0.443083090162172,1.55596588873497
0.629672696903347,0.264556835990776,2.74565884386077,4.21052631578947,1.05263157894737,1.91295561664827,0.473385223121116,2.0208341058111
0.883982208007461,0.273304562052415,3.02304171397259,5.26315789473684,1.05263157894737,1.9522572334893,0.538854940797358,2.17503248265394
0.337899123348012,0.0722491888662813,2.39920618646429,6.31578947368421,1.05263157894737,1.9904150661354,0.796960173349295,1.93080335710164
0.0651517466760463,0.636288797448618,2.90757456969033,7.36842105263158,1.05263157894737,2.03113824544814,0.848346007563847,1.29055407443357
0.417740909750839,0.106285371387773,2.40605154661197,8.42105263157895,1.05263157894737,1.9458873008928,0.93499228672795,0.654649989390987
0.797703943259587,0.0651548602758049,2.72418866027183,9.47368421052632,1.05263157894737,1.93164937955214,0.984341500865578,0.112442631818245
0.492087808332913,0.93339344831101,2.98653117369172,10.5263157894737,1.05263157894737,2.01624263711191,1.18538103783667,0.414591489078496
0.509455791978403,0.864127555979612,3.24111047876009,11.5789473684211,1.05263157894737,1.99582582557626,1.26768719582199,0.69371016432393
0.179703944989195,0.708525793563736,3.20429088217451,12.6315789473684,1.05263157894737,2.10539855737346,1.30924152800902,1.21889205039429
0.589432568649497,0.170078102803529,3.27162843807853,13.6842105263158,1.05263157894737,2.0474156235229,1.54545185336727,1.84193704972783
0.556520998151921,0.272523480464818,3.53098291077277,14.7368421052632,1.05263157894737,2.00435329063276,1.65623693041971,2.2196215511964
0.696108230894639,0.600715595348525,4.2915875437129,15.7894736842105,1.05263157894737,1.85185387627768,1.68351616510703,2.11052321244376
0.140167195708236,0.522165911142768,3.05920968304894,16.8421052631579,1.05263157894737,1.99959296175235,1.77426710792945,1.55299811618502
0.982541786755222,0.876692690525081,4.71330862938336,17.8947368421053,1.05263157894737,2.00441930704295,1.9092662041768,0.9501111435049
0.0579715605720005,0.291453952031068,2.2819909152657,18.9473684210526,1.05263157894737,2.04340023926304,1.97555756468297,0.425674519468992
0.0559468053727059,0.28155857286746,2.21512449940444,20,1.05263157894737,2.00988607424523,2.04841056658774,0.321909565543928
0.522242642481164,0.802908758621196,2.86325098796848,0,2.10526315789474,2.13080253720725,0.136331559525213,0.823568418903222
0.501651160595155,0.473392483078512,2.57755881131249,1.05263157894737,2.10526315789474,1.97231952193234,0.311177197411654,0.948762186140068
0.442381777334955,0.316187792851588,2.68047702801683,2.10526315789474,2.10526315789474,2.00310860573089,0.376338330946255,1.61575878042346
0.528862543743781,0.0163523174105995,2.30607754031574,3.15789473684211,2.10526315789474,2.03241315962977,0.451125755071653,2.14531466272163
0.448103242684812,0.597940712798994,3.89746573045495,4.21052631578947,2.10526315789474,2.03933555711743,0.697688634237597,2.58469376791015
0.607327887794428,0.575213194774542,4.06751024950019,5.26315789473684,2.10526315789474,2.02563298986199,0.762127595877457,2.74509682835596
0.715175124490398,0.401608664101189,3.46088738701841,6.31578947368421,2.10526315789474,1.92199229291427,0.809912979990639,2.38955372130903
0.548275275993806,0.353229845077108,3.07779349905682,7.36842105263158,2.10526315789474,1.96128175015938,0.84794211403947,1.84470837155179
0.0109765169958793,0.999793855013861,3.26165717101966,8.42105263157895,2.10526315789474,2.05012929913399,1.16638597376076,1.19897217852405
0.258591766029195,0.191669857434904,2.47735678015878,9.47368421052632,2.10526315789474,2.02612952771095,1.17620878441914,0.767305551504254
0.971559779423178,0.1063152121347,3.1305822095125,10.5263157894737,2.10526315789474,1.86575568413806,1.20302714480681,0.90310441937686
0.689047814800757,0.447850364794315,3.50991824152197,11.5789473684211,2.10526315789474,2.04949888651727,1.33523723973297,1.20660179203892
0.441972304185805,0.355598117882005,3.41354097743709,12.6315789473684,2.10526315789474,2.06509277238237,1.47604918746771,1.95747758375088
0.946934591076733,0.430922522916568,4.65397547515009,13.6842105263158,2.10526315789474,2.0463191594616,1.63359664848326,2.46157275371295
0.0592867336915854,0.772151107096472,4.16693108901478,14.7368421052632,2.10526315789474,1.96151270531718,1.76913712556357,2.72036393235136
0.0642117976326572,0.145745546233486,2.51104261752267,15.7894736842105,2.10526315789474,2.01189517542426,1.83279110398585,2.61730557457466
0.597418901628971,0.544205512756099,4.28810754128816,16.8421052631579,2.10526315789474,1.93935669999307,1.89262151883182,2.23824078177088
0.303061806234523,0.50304049262418,3.35566802498842,17.8947368421053,2.10526315789474,1.98939134801956,1.98847660802257,1.51805943196099
0.855097181456307,0.387322243553968,4.17282492028586,18.9473684210526,2.10526315789474,1.96030654104623,2.13518989673516,0.998454189253206
0.307843559867474,0.25283393865145,2.8095185855531,20,2.10526315789474,1.95723074561945,2.20239680133923,0.689362232373896
0.0369756257094958,0.0656700540079085,2.21033919214874,0,3.15789473684211,2.11012502243497,0.33750031561883,1.33599531311559
0.751015972012038,0.913658670531066,3.4749182716482,1.05263157894737,3.15789473684211,1.88892741119561,0.331442638689824,1.46342631894857
0.981996605353859,0.910068260604652,4.57979284781794,2.10526315789474,3.15789473684211,2.03282571285805,0.531986331955032,2.22462253714933
0.377751316728907,0.504217331978697,3.51192942628609,3.15789473684211,3.15789473684211,1.8937574107534,0.612487055919964,2.75040966608046
0.516848408164002,0.362421633888749,3.55100690520998,4.21052631578947,3.15789473684211,1.95076558055978,0.839729679434191,3.2178773767809
0.940582741810672,0.198270559305499,3.5260455889798,5.26315789473684,3.15789473684211,2.04074464664735,0.845459479594267,3.4804781372638
0.0183167812305829,0.806614744079953,4.38759750759819,6.31578947368421,3.15789473684211,1.90978574513023,1.03612769163612,3.04833658975317
0.708790538131876,0.737071174384554,4.6065905203608,7.36842105263158,3.15789473684211,1.97195729201954,1.06257276001959,2.55265946539522
0.985153790310642,0.125968551727617,3.43764996147365,8.42105263157895,3.15789473684211,2.04984962906165,1.17249817110586,1.84736040720669
0.0436523228576792,0.291656056042157,2.39368116280406,9.47368421052632,3.15789473684211,1.92507070161454,1.18316042503964,1.42963861605189
0.58914431087146,0.431293306722105,3.34148738915218,10.5263157894737,3.15789473684211,1.91853111756034,1.40845726414182,1.37533246649549
0.956652737106857,0.707166711145252,4.76105204595443,11.5789473684211,3.15789473684211,2.05294952817851,1.40731969930031,1.92569341004538
0.530675555021391,0.871187518091966,4.98653592316791,12.6315789473684,3.15789473684211,2.08723154158811,1.5351786754352,2.39285175997685
0.332860566718936,0.181628063661339,3.15160101603482,13.6842105263158,3.15789473684211,1.98960562611487,1.7739634737417,3.14661121850217
0.492004693231353,0.606606274517482,4.90336639187765,14.7368421052632,3.15789473684211,2.01340244588684,1.75749432465634,3.33868701167557
0.0594897442793629,0.699279933692226,4.41966267467188,15.7894736842105,3.15789473684211,1.98680691157431,1.86860609076094,3.32011938672502
0.434606180858508,0.481331102523827,4.30429899756739,16.8421052631579,3.15789473684211,2.10941625960291,1.95557412294867,2.7942888584422
0.0971149892853332,0.309297742872613,2.98040063373234,17.8947368421053,3.15789473684211,2.11181063787644,2.13520374656995,2.1378420053912
0.887380470863077,0.577176880075798,4.90899873716014,18.9473684210526,3.15789473684211,1.98440605372726,2.33398479298397,1.47868043282576
0.876176367435818,0.50519036193249,4.75725952354712,20,3.15789473684211,2.12732160408134,2.23576692498217,1.32823550737379
0.0845238546191918,0.951112430698998,3.60636447183039,0,4.21052631578947,1.90265966022132,0.377121667359391,1.75776173316836
0.702256863711693,0.829105201213034,4.02830015508801,1.05263157894737,4.21052631578947,1.9534445743045,0.442215940583298,2.12796445937726
0.41691937238846,0.537036520917326,3.64167707064644,2.10526315789474,4.21052631578947,2.01669251863403,0.519045387065542,2.62288395692323
0.286708281418427,0.945157562246044,5.28215739966446,3.15789473684211,4.21052631578947,1.91748463328262,0.800072175405335,3.31720929207832
0.603992703012451,0.425620347970242,4.1435212384678,4.21052631578947,4.21052631578947,2.02993781548286,0.823898291476914,3.79670491463777
0.366175033830229,0.643766989724951,4.81845034435849,5.26315789473684,4.21052631578947,2.03158390693986,0.845042883277387,3.84833778461523
0.489204115310909,0.0484471342972881,2.63083492441717,6.31578947368421,4.21052631578947,1.93420457278683,1.06768252914733,3.59805934972834
0.922993385572038,0.814544294287431,5.44935756684427,7.36842105263158,4.21052631578947,1.99545347667951,1.10285552643446,2.99059946906287
0.752886279534424,0.432366134581724,3.99725947974022,8.42105263157895,4.21052631578947,2.06045566471663,1.23191424472995,2.33439301063627
0.00825906649632357,0.431993672551466,2.88776757726323,9.47368421052632,4.21052631578947,2.03553806609425,1.33608584055264,1.94723845004197
0.108351528130045,0.252104092668854,2.56313286896971,10.5263157894737,4.21052631578947,1.90115962399864,1.4717040586878,1.99327133461941
