X1,X2,X3,Y,U,V,Beta0,Beta1,Beta2,Beta3
0.554068249309879,0.351381523459248,0.551792831809044,4.17769242966584,0,0,2.04109501750938,-0.0987919105103105,-0.113907900053771,4.04383651958352
0.557969004648933,0.673369734230017,0.00612881621718242,2.16338334657046,1.05263157894737,0,1.90796502150656,0.0884625610191637,0.270216533466979,3.93278600042761
0.928545438287233,0.805028503133674,0.606879917802434,5.02870975678428,2.10526315789474,0,2.01555086589711,0.2771245113569,0.752786046218239,3.54241737615385
0.565284151669823,0.749878177776262,0.528877847766045,4.90678629988537,3.15789473684211,0,1.96999357967757,0.410587861622521,1.40464919109936,3.122418797277
0.445440504298525,0.342146660393311,0.879512968087563,5.05441525648329,4.21052631578947,0,1.96056284894292,0.51202774029595,1.94016743112376,2.50360459188366
0.474026238386577,0.662507219614418,0.485306774380552,4.4252268532293,5.26315789473684,0,2.00133670185459,0.567138177633529,1.90453091585653,1.8406631430028
0.751719003975237,0.345471774660189,0.236876098634225,3.37166801839444,6.31578947368421,0,1.97572736594889,0.674871771918156,1.74878054339838,1.20093331522002
0.383779764399198,0.218481822787878,0.248536588568341,2.73302470466419,7.36842105263158,0,2.02634711556264,0.791521362977335,1.08649468708949,0.666012067559224
0.805414218147638,0.536551887857177,0.66571115866129,3.08782650133559,8.42105263157895,0,2.0556434110016,0.86193584425456,0.457470621030984,0.138965645510497
0.133885875369889,0.512805531823228,0.344436682414116,2.07175731258029,9.47368421052632,0,1.90630156529837,0.915377831447432,0.0513252597149801,0.0481357206325486
0.255890161298571,0.511304549823503,0.480624393774577,2.24958050174504,10.5263157894737,0,1.95963809867509,0.913359520353105,0.00489308178232423,0.111773005700672
0.28086381982918,0.426194054438988,0.053109169588793,2.71100960086912,11.5789473684211,0,2.08613912126876,1.37902417197046,0.525380573119787,0.256799466987586
0.727904069629237,0.632007043612869,0.606535536842257,3.94370764349472,12.6315789473684,0,1.91520704433432,1.27191866040145,1.10133028634509,0.670393253162817
0.123174749903476,0.685006905097362,0.053336941001199,3.38945697853601,13.6842105263158,0,1.9961181640049,1.34307099460651,1.70111914620939,1.17419593147781
0.120600728056123,0.702596877824187,0.725853442170917,5.05796507215594,14.7368421052632,0,2.01073422751,1.43671686921918,2.10181551732948,1.92495157120226
0.874709398462359,0.122603632196202,0.451961863530134,4.66016149741829,15.7894736842105,0,2.01374702285708,1.45622264796471,1.85695406673583,2.53334101197474
0.92331541438124,0.465775516408284,0.257103957476401,4.82449925229963,16.8421052631579,0,1.95234608430249,1.60314475026344,1.30135635565411,3.05637061257866
0.546795380682821,0.551562071092001,0.864389984473452,6.53442647463235,17.8947368421053,0,1.99948583623607,1.72984914258695,0.658642867069967,3.73186264536084
0.289582584216043,0.875233967973266,0.670579868828617,5.3644400396164,18.9473684210526,0,1.99340361827455,1.79686296271577,0.322997852365384,3.82951774801971
0.97798065334855,0.699384425482639,0.274856582087978,5.28104093671003,20,0,2.126149392327,2.08939368635219,0.0167053147145973,4.00143775569386
0.0116012649603893,0.330120549119898,0.160947173884576,2.67787481783404,0,1.05263157894737,1.99561355001214,0.0933367329268015,0.17026157540049,3.88308526209758
0.740833844883854,0.948416933999694,0.71261567283619,5.25903590497333,1.05263157894737,1.05263157894737,2.0011269498415,0.214356888555805,0.419091251776786,3.79114995657764
0.720692224363891,0.00458567049294012,0.962115501018345,5.44959667204918,2.10526315789474,1.05263157894737,1.89810305813601,0.260575147378089,1.00818758149261,3.4913437230105
0.638351575666377,0.992191146832561,0.981616418852183,6.7544445420249,3.15789473684211,1.05263157894737,2.02512013472272,0.443083090162172,1.55596588873497,2.95702678074991
0.629672696903347,0.264556835990776,0.87212611636161,4.80393164435948,4.21052631578947,1.05263157894737,1.91295561664827,0.473385223121116,2.0208341058111,2.36006325448152
0.883982208007461,0.273304562052415,0.0983353348720879,3.19642188445199,5.26315789473684,1.05263157894737,1.9522572334893,0.538854940797358,2.17503248265394,1.76315228605188
0.337899123348012,0.0722491888662813,0.321814884200254,2.75946498616713,6.31578947368421,1.05263157894737,1.9904150661354,0.796960173349295,1.93080335710164,1.11945971858363
