X1,X2,Y,U,V,Beta0,Beta1,Beta2
0.554068249309879,0.351381523459248,3.79191380912173,0,0,2.04109501750938,-0.0987919105103105,4.04383651958352
0.557969004648933,0.673369734230017,4.58539587533591,1.05263157894737,0,1.90796502150656,0.0884625610191637,3.93278600042761
0.928545438287233,0.805028503133674,5.07187258922342,2.10526315789474,0,2.01555086589711,0.2771245113569,3.54241737615385
0.565284151669823,0.749878177776262,4.79009280443258,3.15789473684211,0,1.96999357967757,0.410587861622521,3.122418797277
0.445440504298525,0.342146660393311,3.51290308664798,4.21052631578947,0,1.96056284894292,0.51202774029595,2.50360459188366
0.474026238386577,0.662507219614418,4.03398617733606,5.26315789473684,0,2.00133670185459,0.567138177633529,1.8406631430028
0.751719003975237,0.345471774660189,3.33434379209109,6.31578947368421,0,1.97572736594889,0.674871771918156,1.20093331522002
0.383779764399198,0.218481822787878,2.69641311677831,7.36842105263158,0,2.02634711556264,0.791521362977335,0.666012067559224
0.805414218147638,0.536551887857177,3.16885906024488,8.42105263157895,0,2.0556434110016,0.86193584425456,0.138965645510497
0.133885875369889,0.512805531823228,2.12693057016495,9.47368421052632,0,1.90630156529837,0.915377831447432,0.0481357206325486
0.255890161298571,0.511304549823503,2.39433222071389,10.5263157894737,0,1.95963809867509,0.913359520353105,0.111773005700672
0.28086381982918,0.426194054438988,2.82396642182618,11.5789473684211,0,2.08613912126876,1.37902417197046,0.256799466987586
0.727904069629237,0.632007043612869,3.83878401845655,12.6315789473684,0,1.91520704433432,1.27191866040145,0.670393253162817
0.123174749903476,0.685006905097362,3.38910507562955,13.6842105263158,0,1.9961181640049,1.34307099460651,1.17419593147781
0.120600728056123,0.702596877824187,4.03718354963425,14.7368421052632,0,2.01073422751,1.43671686921918,1.92495157120226
0.874709398462359,0.122603632196202,4.16425883345358,15.7894736842105,0,2.01374702285708,1.45622264796471,2.53334101197474
0.92331541438124,0.465775516408284,5.67536693920737,16.8421052631579,0,1.95234608430249,1.60314475026344,3.05637061257866
0.546795380682821,0.551562071092001,5.64192724448637,17.8947368421053,0,1.99948583623607,1.72984914258695,3.73186264536084
0.289582584216043,0.875233967973266,5.55373499798886,18.9473684210526,0,1.99340361827455,1.79686296271577,3.82951774801971
0.97798065334855,0.699384425482639,7.09339769555474,20,0,2.126149392327,2.08939368635219,4.00143775569386
0.0116012649603893,0.330120549119898,3.69386189591119,0,1.05263157894737,1.99561355001214,0.0933367329268015,3.88308526209758
0.740833844883854,0.948416933999694,5.07856356838695,1.05263157894737,1.05263157894737,2.0011269498415,0.214356888555805,3.79114995657764
0.720692224363891,0.00458567049294012,2.20298454305239,2.10526315789474,1.05263157894737,1.89810305813601,0.260575147378089,3.4913437230105
0.638351575666377,0.992191146832561,5.14357073852373,3.15789473684211,1.05263157894737,2.02512013472272,0.443083090162172,2.95702678074991
0.629672696903347,0.264556835990776,3.26406273665049,4.21052631578947,1.05263157894737,1.91295561664827,0.473385223121116,2.36006325448152
0.883982208007461,0.273304562052415,3.36270095302495,5.26315789473684,1.05263157894737,1.9522572334893,0.538854940797358,1.76315228605188
0.337899123348012,0.0722491888662813,2.51318377336655,6.31578947368421,1.05263157894737,1.9904150661354,0.796960173349295,1.11945971858363
0.0651517466760463,0.636288797448618,2.5677932777612,7.36842105263158,1.05263157894737,2.03113824544814,0.848346007563847,0.479109603810446
0.417740909750839,0.106285371387773,2.54636864639617,8.42105263157895,1.05263157894737,1.9458873008928,0.93499228672795,0.137625138910805
0.797703943259587,0.0651548602758049,3.06577394139668,9.47368421052632,1.05263157894737,1.93164937955214,0.984341500865578,0.136180677678326
0.492087808332913,0.93339344831101,3.0825185799175,10.5263157894737,1.05263157894737,2.01624263711191,1.18538103783667,0.154041860315162
0.509455791978403,0.864127555979612,3.20835260220261,11.5789473684211,1.05263157894737,1.99582582557626,1.26768719582199,0.213617119501183
0.179703944989195,0.708525793563736,2.99260486157898,12.6315789473684,1.05263157894737,2.10539855737346,1.30924152800902,0.509719129911695
0.589432568649497,0.170078102803529,3.60689436739946,13.6842105263158,1.05263157894737,2.0474156235229,1.54545185336727,1.10202102968954
0.556520998151921,0.272523480464818,4.00615513182596,14.7368421052632,1.05263157894737,2.00435329063276,1.65623693041971,1.7689503894938
0.696108230894639,0.600715595348525,5.24386418331309,15.7894736842105,1.05263157894737,1.85185387627768,1.68351616510703,2.32700164661494
0.140167195708236,0.522165911142768,4.32637980536131,16.8421052631579,1.05263157894737,1.99959296175235,1.77426710792945,2.98208158803888
0.982541786755222,0.876692690525081,6.94175243395822,17.8947368421053,1.05263157894737,2.00441930704295,1.9092662041768,3.50468762515443
0.0579715605720005,0.291453952031068,3.70465906365101,18.9473684210526,1.05263157894737,2.04340023926304,1.97555756468297,3.73794770541752
0.0559468053727059,0.28155857286746,3.69207991529703,20,1.05263157894737,2.00988607424523,2.04841056658774,3.93505508151828
0.522242642481164,0.802908758621196,4.90751041589159,0,2.10526315789474,2.13080253720725,0.136331559525213,3.54175962315102
0.501651160595155,0.473392483078512,4.20263605304176,1.05263157894737,2.10526315789474,1.97231952193234,0.311177197411654,3.39128333428622
0.442381777334955,0.316187792851588,3.62294568339409,2.10526315789474,2.10526315789474,2.00310860573089,0.376338330946255,3.1208023889729
0.528862543743781,0.0163523174105995,2.45362141625686,3.15789473684211,2.10526315789474,2.03241315962977,0.451125755071653,2.65125094751646
0.448103242684812,0.597940712798994,4.11875119049545,4.21052631578947,2.10526315789474,2.03933555711743,0.697688634237597,2.01174089455934
0.607327887794428,0.575213194774542,3.87020476722829,5.26315789473684,2.10526315789474,2.02563298986199,0.762127595877457,1.42146158561123
0.715175124490398,0.401608664101189,3.26817670805764,6.31578947368421,2.10526315789474,1.92199229291427,0.809912979990639,0.839251791812235
0.548275275993806,0.353229845077108,2.76861354529457,7.36842105263158,2.10526315789474,1.96128175015938,0.84794211403947,0.230889854359625
0.0109765169958793,0.999793855013861,2.49963817145062,8.42105263157895,2.10526315789474,2.05012929913399,1.16638597376076,0.288921422264305
0.258591766029195,0.191669857434904,2.60668761963858,9.47368421052632,2.10526315789474,2.02612952771095,1.17620878441914,0.444805402660051
0.971559779423178,0.1063152121347,3.50462152749109,10.5263157894737,2.10526315789474,1.86575568413806,1.20302714480681,0.384342887314825
0.689047814800757,0.447850364794315,3.4899235996312,11.5789473684211,2.10526315789474,2.04949888651727,1.33523723973297,0.223654840462134
0.441972304185805,0.355598117882005,3.07719472480863,12.6315789473684,2.10526315789474,2.06509277238237,1.47604918746771,0.125315848388444
0.946934591076733,0.430922522916568,4.42562970761713,13.6842105263158,2.10526315789474,2.0463191594616,1.63359664848326,0.6738161090593
0.0592867336915854,0.772151107096472,3.5667053026479,14.7368421052632,2.10526315789474,1.96151270531718,1.76913712556357,1.36361435311724
0.0642117976326572,0.145745546233486,2.64344249558431,15.7894736842105,2.10526315789474,2.01189517542426,1.83279110398585,2.09846767234322
0.597418901628971,0.544205512756099,5.31902465033412,16.8421052631579,2.10526315789474,1.93935669999307,1.89262151883182,2.63253307254454
0.303061806234523,0.50304049262418,4.83928368963987,17.8947368421053,2.10526315789474,1.98939134801956,1.98847660802257,3.13416266140468
0.855097181456307,0.387322243553968,5.88760074336674,18.9473684210526,2.10526315789474,1.96030654104623,2.13518989673516,3.47221483263715
0.307843559867474,0.25283393865145,4.22270673512035,20,2.10526315789474,1.95723074561945,2.20239680133923,3.62413663301236
0.0369756257094958,0.0656700540079085,2.43480484265833,0,3.15789473684211,2.11012502243497,0.33750031561883,3.116880931837
0.751015972012038,0.913658670531066,4.87715074405183,1.05263157894737,3.15789473684211,1.88892741119561,0.331442638689824,2.93857268097923
0.981996605353859,0.910068260604652,5.28246910861277,2.10526315789474,3.15789473684211,2.03282571285805,0.531986331955032,2.59559193407234
0.377751316728907,0.504217331978697,3.77569346066488,3.15789473684211,3.15789473684211,1.8937574107534,0.612487055919964,2.243589163372
0.516848408164002,0.362421633888749,3.41224083077993,4.21052631578947,3.15789473684211,1.95076558055978,0.839729679434191,1.54868193793241
0.940582741810672,0.198270559305499,3.44738802769854,5.26315789473684,3.15789473684211,2.04074464664735,0.845459479594267,0.920250399706852
0.0183167812305829,0.806614744079953,2.25911860205908,6.31578947368421,3.15789473684211,1.90978574513023,1.03612769163612,0.266213747395052
0.708790538131876,0.737071174384554,3.41901399405708,7.36842105263158,3.15789473684211,1.97195729201954,1.06257276001959,0.334423136771429
0.985153790310642,0.125968551727617,3.7375764144103,8.42105263157895,3.15789473684211,2.04984962906165,1.17249817110586,0.662397366318626
0.0436523228576792,0.291656056042157,2.37614370806836,9.47368421052632,3.15789473684211,1.92507070161454,1.18316042503964,0.85847344838901
0.58914431087146,0.431293306722105,3.61980528187256,10.5263157894737,3.15789473684211,1.91853111756034,1.40845726414182,0.817429983245982
0.956652737106857,0.707166711145252,4.50837047509436,11.5789473684211,3.15789473684211,2.05294952817851,1.40731969930031,0.666574097660722
0.530675555021391,0.871187518091966,3.56363121763944,12.6315789473684,3.15789473684211,2.08723154158811,1.5351786754352,0.244079465141765
0.332860566718936,0.181628063661339,2.9446096533939,13.6842105263158,3.15789473684211,1.98960562611487,1.7739634737417,0.345687755094798
0.492004693231353,0.606606274517482,4.0710314884296,14.7368421052632,3.15789473684211,2.01340244588684,1.75749432465634,0.943472159363575
0.0594897442793629,0.699279933692226,3.77053438349631,15.7894736842105,3.15789473684211,1.98680691157431,1.86860609076094,1.72410979931108
0.434606180858508,0.481331102523827,4.78249550567388,16.8421052631579,3.15789473684211,2.10941625960291,1.95557412294867,2.22703688493071
0.0971149892853332,0.309297742872613,3.62014577607475,17.8947368421053,3.15789473684211,2.11181063787644,2.13520374656995,2.7353315412163
0.887380470863077,0.577176880075798,6.37714998425484,18.9473684210526,3.15789473684211,1.98440605372726,2.33398479298397,2.92586234359978
0.876176367435818,0.50519036193249,6.34599608256586,20,3.15789473684211,2.12732160408134,2.23576692498217,3.09267148506917
0.0845238546191918,0.951112430698998,4.42577243241657,0,4.21052631578947,1.90265966022132,0.377121667359391,2.46572559676104
0.702256863711693,0.829105201213034,4.64752522538627,1.05263157894737,4.21052631578947,1.9534445743045,0.442215940583298,2.31418960808331
0.41691937238846,0.537036520917326,3.87052179135103,2.10526315789474,4.21052631578947,2.01669251863403,0.519045387065542,2.09650745488703
0.286708281418427,0.945157562246044,4.16597397660607,3.15789473684211,4.21052631578947,1.91748463328262,0.800072175405335,1.58758372541645
0.603992703012451,0.425620347970242,3.38894258316889,4.21052631578947,4.21052631578947,2.02993781548286,0.823898291476914,0.997754616674324
0.366175033830229,0.643766989724951,2.84126867898433,5.26315789473684,4.21052631578947,2.03158390693986,0.845042883277387,0.363271008879814
0.489204115310909,0.0484471342972881,2.72309490238752,6.31578947368421,4.21052631578947,1.93420457278683,1.06768252914733,0.313160835916811
0.922993385572038,0.814544294287431,4.48451070259897,7.36842105263158,4.21052631578947,1.99545347667951,1.10285552643446,0.926937036990118
0.752886279534424,0.432366134581724,4.1801345659216,8.42105263157895,4.21052631578947,2.06045566471663,1.23191424472995,1.29781012311828
0.00825906649632357,0.431993672551466,3.03290959768331,9.47368421052632,4.21052631578947,2.03553806609425,1.33608584055264,1.57130991719613
0.108351528130045,0.252104092668854,2.66058177360628,10.5263157894737,4.21052631578947,1.90115962399864,1.4717040586878,1.39112404825919
0.295259625164778,0.0454518397942962,2.78217988806026,11.5789473684211,4.21052631578947,2.02691526857321,1.52490024479504,1.33639991042719
0.439820702091344,0.0980518679299021,3.23740019847477,12.6315789473684,4.21052631578947,2.05726744804177,1.69062820775752,0.771880359412288
0.959779969403556,0.161933033098095,4.01234274723937,13.6842105263158,4.21052631578947,1.81527271573445,1.85973122778974,0.243921223488879
0.95785156332759,0.107907384826554,4.24249832189453,14.7368421052632,4.21052631578947,1.96642959998169,1.99002493409034,0.324717370154152
0.919997592283857,0.142019240524243,4.40139827735348,15.7894736842105,4.21052631578947,2.03372608440124,1.98115143546614,0.951391686814727
0.980614002119455,0.0610199974334307,4.51815788757101,16.8421052631579,4.21052631578947,2.01607536094773,2.17928589919956,1.48002380459028
0.899027852178124,0.120744195074902,4.70137968355957,17.8947368421053,4.21052631578947,2.00291271660606,2.28759728306333,2.10259448487692
0.217158691796305,0.814652807037412,5.04269689977016,18.9473684210526,4.21052631578947,2.01106511618656,2.44531128576853,2.39483123009888
0.190764376787658,0.68417017174531,4.69614691553713,20,4.21052631578947,1.9640329987593,2.41321188047147,2.44836048795651
0.336345818264275,0.322636352463202,3.23739307714786,0,5.26315789473684,2.08792734178329,0.604288636052075,1.79596460131589
